nombre,url,categoria,categoria_url,imagen 
POLA,http://mbnecuador.com/mbnecuador/releases/bluedeck-sounds/,DJ,http://mbnecuador.com/mbnecuador/releases-genre/dj/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/10/Pola-Bluedeck-Sounds.jpg&a=c&w=420&h=420&q=90
Javier Egas,http://mbnecuador.com/mbnecuador/releases/javier-egas/,Pop Merengue,http://mbnecuador.com/mbnecuador/releases-genre/pop-merengue/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/10/10801747_1674463842782885_2896366197288878576_n.jpg&a=c&w=420&h=420&q=90
LUIS ALEXIS,http://mbnecuador.com/mbnecuador/releases/luis-alexis/,Vallenato,http://mbnecuador.com/mbnecuador/releases-genre/vellenato/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/10/image001-1.jpg&a=c&w=420&h=420&q=90
Wilsondavid Echeverría,http://mbnecuador.com/mbnecuador/releases/wilsondavid-echeverria/,Bachata,http://mbnecuador.com/mbnecuador/releases-genre/bachata/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/04/Portada-promoWilsone.png&a=c&w=420&h=420&q=90
ADS & DAVI-DEE,http://mbnecuador.com/mbnecuador/releases/ads-davi-dee/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/ADS-1.jpg&a=c&w=420&h=420&q=90
DANILO PARRA,http://mbnecuador.com/mbnecuador/releases/danilo-parra/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/30-08-15-MIX-PARRA_c674f959f093c8f21eb6e1f23d500e38.jpg&a=c&w=420&h=420&q=90
Jose Daniel Parra,http://mbnecuador.com/mbnecuador/releases/jose-daniel-parra/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/11200837_10153115365479300_6483932088458771454_n.jpg&a=c&w=420&h=420&q=90
UIO,http://mbnecuador.com/mbnecuador/releases/uio/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/UIO-BANDA.jpg&a=c&w=420&h=420&q=90
Los Joelasos,http://mbnecuador.com/mbnecuador/releases/los-joelasos/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/Joelasos1.jpg&a=c&w=420&h=420&q=90
Grupo Kjiwa,http://mbnecuador.com/mbnecuador/releases/grupo-kjiwa/,Folklor,http://mbnecuador.com/mbnecuador/releases-genre/folklor/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/GRUPO-KJIWA.jpg&a=c&w=420&h=420&q=90
SERGIO SACOTO   & AU-D,http://mbnecuador.com/mbnecuador/releases/sergio-sacoto-au-d/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/Sergio-Aud-01-1.png&a=c&w=420&h=420&q=90
THE TIGER MÉNDEZ,http://mbnecuador.com/mbnecuador/releases/the-tiger-mendez/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/Fertsu_NoDrugs.jpg&a=c&w=420&h=420&q=90
Hugo Idrovo,http://mbnecuador.com/mbnecuador/releases/hugo-idrovo/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/hugo-idrovo.jpg&a=c&w=420&h=420&q=90
Domino,http://mbnecuador.com/mbnecuador/releases/domino/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/11045322_615555208576899_4514850175941009522_n.jpg&a=c&w=420&h=420&q=90
Tito Andre,http://mbnecuador.com/mbnecuador/releases/tito-andre/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/TITO-ANDRE-1.jpg&a=c&w=420&h=420&q=90
Aby Moe,http://mbnecuador.com/mbnecuador/releases/aby-moe-3/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/11903865_10153759493934928_7858294037814563382_n.jpg&a=c&w=420&h=420&q=90
Aura Patricia,http://mbnecuador.com/mbnecuador/releases/aura-patricia/,Música Nacional,http://mbnecuador.com/mbnecuador/releases-genre/musica-nacional/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/OFICIAL-1.jpg&a=c&w=420&h=420&q=90
TRÍO VALENTINO,http://mbnecuador.com/mbnecuador/releases/trio-valentino/,Balada,http://mbnecuador.com/mbnecuador/releases-genre/balada/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/derroche.jpg&a=c&w=420&h=420&q=90
José Luis Quezada Galindo,http://mbnecuador.com/mbnecuador/releases/jose-luis-quezada-galindo/,Balada Pop,http://mbnecuador.com/mbnecuador/releases-genre/balada-pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/foto-JoseLuisQuezada.jpg&a=c&w=420&h=420&q=90
Jhonatan Luna,http://mbnecuador.com/mbnecuador/releases/jhonatan-luna/,Pop Balada,http://mbnecuador.com/mbnecuador/releases-genre/pop-balada/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/12/jluna3.jpg&a=c&w=420&h=420&q=90
Hittar Cuesta,http://mbnecuador.com/mbnecuador/releases/hittar-cuesta/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/hittt.jpg&a=c&w=420&h=420&q=90
JOSSY  “LA LOBA”,http://mbnecuador.com/mbnecuador/releases/jossy-la-loba/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/jossy.jpg&a=c&w=420&h=420&q=90
Grupo Majestic,http://mbnecuador.com/mbnecuador/releases/grupo-majestic-2/,Reggaeton,http://mbnecuador.com/mbnecuador/releases-genre/regueton/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/Agresiva.png&a=c&w=420&h=420&q=90
Los Brigante,http://mbnecuador.com/mbnecuador/releases/los-brigante/,Rock n Roll,http://mbnecuador.com/mbnecuador/releases-genre/rock-n-roll/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/a3301768770_16.jpg&a=c&w=420&h=420&q=90
FONOFUNK,http://mbnecuador.com/mbnecuador/releases/fonofunk-2/,Funky,http://mbnecuador.com/mbnecuador/releases-genre/funky/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/09/FF-Blanco-y-Negro.jpg&a=c&w=420&h=420&q=90
VoltaFonics,http://mbnecuador.com/mbnecuador/releases/voltafonics/,Pop Fúsion,http://mbnecuador.com/mbnecuador/releases-genre/pop-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/03/VOTAFONICOS2.jpg&a=c&w=420&h=420&q=90
Eddy Vilela,http://mbnecuador.com/mbnecuador/releases/eddy-vilela-2/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/eddy-vilela-1.jpg&a=c&w=420&h=420&q=90
FERNANDO PAREDEZ,http://mbnecuador.com/mbnecuador/releases/fernando-paredez/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/05/1003553_469912073110015_412020551_n.png&a=c&w=420&h=420&q=90
DAXSEN,http://mbnecuador.com/mbnecuador/releases/daxsen/,Electro Dance,http://mbnecuador.com/mbnecuador/releases-genre/electro-dance/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/daxsen.jpg&a=c&w=420&h=420&q=90
Jota Santander,http://mbnecuador.com/mbnecuador/releases/jota-santander/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/MBN.jpg&a=c&w=420&h=420&q=90
Rene Angel,http://mbnecuador.com/mbnecuador/releases/rene-angel/,Bachata,http://mbnecuador.com/mbnecuador/releases-genre/bachata/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/04/al-son-de-una-bachata-informacion.jpg&a=c&w=420&h=420&q=90
Nelly Pazmiño,http://mbnecuador.com/mbnecuador/releases/nelly-pazmino-2/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/PORTADA-FINAL.jpg&a=c&w=420&h=420&q=90
Salsa Sur,http://mbnecuador.com/mbnecuador/releases/salsa-sur/,Salsa Urbana,http://mbnecuador.com/mbnecuador/releases-genre/salsa-urbana/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/ART-BW-Salsa-Sur.jpg&a=c&w=420&h=420&q=90
Pancho Teran ft. Israel Brito,http://mbnecuador.com/mbnecuador/releases/pancho-teran-feat-israel-brito/,Romántico,http://mbnecuador.com/mbnecuador/releases-genre/romantico/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/IB-PT1.jpg&a=c&w=420&h=420&q=90
Miguel Regal,http://mbnecuador.com/mbnecuador/releases/miguel-regal/,Balada,http://mbnecuador.com/mbnecuador/releases-genre/balada/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/CALLA-FOTO-1-1.jpg&a=c&w=420&h=420&q=90
PABLO PÁEZ,http://mbnecuador.com/mbnecuador/releases/pablo-paez/,Romántico,http://mbnecuador.com/mbnecuador/releases-genre/romantico/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/pizap.com14058017753402-1.jpg&a=c&w=420&h=420&q=90
Síntoma De Un Sueño,http://mbnecuador.com/mbnecuador/releases/sintoma-de-un-sueno-sdus/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/portada22-1.jpg&a=c&w=420&h=420&q=90
Kaya Roots,http://mbnecuador.com/mbnecuador/releases/kaya-roots/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/kaya-roots.jpg
MIRELLA CESA,http://mbnecuador.com/mbnecuador/releases/mirella-cesa/,Andipop,http://mbnecuador.com/mbnecuador/releases-genre/andipop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/mirellacesa.jpg&a=c&w=420&h=420&q=90
MADAME REVOLVER,http://mbnecuador.com/mbnecuador/releases/madame-revolver/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/MADAME-REVOLVER.jpg&a=c&w=420&h=420&q=90
Pancho Tello,http://mbnecuador.com/mbnecuador/releases/pancho-tello/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/PanchoTello2.jpg&a=c&w=420&h=420&q=90
Papaya Dada,http://mbnecuador.com/mbnecuador/releases/papaya-dada/,Chicha Radioactiva,http://mbnecuador.com/mbnecuador/releases-genre/chicha-radioactiva/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/papaya-dada.jpg&a=c&w=420&h=420&q=90
RUIDO SCHOOL,http://mbnecuador.com/mbnecuador/releases/ruido-school/,Reggaeton,http://mbnecuador.com/mbnecuador/releases-genre/regueton/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/IMG_8971.jpg&a=c&w=420&h=420&q=90
Damon & Romano,http://mbnecuador.com/mbnecuador/releases/damon-romano/,Reggaeton,http://mbnecuador.com/mbnecuador/releases-genre/regueton/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/11828555_1623944274519361_6638447463453040900_n.jpg&a=c&w=420&h=420&q=90
Sara Ontaneda,http://mbnecuador.com/mbnecuador/releases/sara-ontaneda/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/unnamed-31.jpg&a=c&w=420&h=420&q=90
Mönösapiens,http://mbnecuador.com/mbnecuador/releases/monosapiens/,Rock&Roll Blues,http://mbnecuador.com/mbnecuador/releases-genre/rockroll-blues/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/05/monosapiens.jpg&a=c&w=420&h=420&q=90
Dizaro,http://mbnecuador.com/mbnecuador/releases/dizaro/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/DIZARO-2.jpg&a=c&w=420&h=420&q=90
Pablo Andrés,http://mbnecuador.com/mbnecuador/releases/pablo-andres/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/DGrBK985iDljv8okGKKPimUNKilmAzIOby_hPSz7DXV-FSO7I5qwdIChNmwrwETi-2Nb5Pen7ag1hc2-ulfxDE91rJ_Ej99SGjh3DYZKAhtn0mGIYJe1rWQvZSgypQsECBaBDZysoRV0GR4MJjT8LM6l6hBUh0Z9k1Jr4qQs0-d-e1-ft.jpg&a=c&w=420&h=420&q=90
TOTAL DEATH,http://mbnecuador.com/mbnecuador/releases/total-death/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/unnamed-21.jpg&a=c&w=420&h=420&q=90
Duo Urban & Fabuloso,http://mbnecuador.com/mbnecuador/releases/duo-urban-fabuloso/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/Ella-no-Tiene-Miedo-Duo-UrbanFabuloso-Ft-Wizard-mp3-image.jpg&a=c&w=420&h=420&q=90
Canvas,http://mbnecuador.com/mbnecuador/releases/canvas-2/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/08/IMG_2076.jpg&a=c&w=420&h=420&q=90
VINOVERZÁ,http://mbnecuador.com/mbnecuador/releases/vinoverza/,Balada Pop,http://mbnecuador.com/mbnecuador/releases-genre/balada-pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/11780584_10200749211768403_1587403362_n.jpg&a=c&w=420&h=420&q=90
TZ & NIQUEL,http://mbnecuador.com/mbnecuador/releases/tz-niquel/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/FOTO-4.jpg&a=c&w=420&h=420&q=90
EL EXTRAÑO,http://mbnecuador.com/mbnecuador/releases/metroparc/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/Arte-Metroparc.jpg&a=c&w=420&h=420&q=90
JUNIOR Y CHESSY TF.WILSON,http://mbnecuador.com/mbnecuador/releases/junior-y-chessy/,Pop Latino,http://mbnecuador.com/mbnecuador/releases-genre/pop-latino/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/JUNIOR-Y-CHESSY-TOMA-1.jpg&a=c&w=420&h=420&q=90
Asterisko 69,http://mbnecuador.com/mbnecuador/releases/asterisko-69-2/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/foto-oficial-3-junio-2105-1.jpg&a=c&w=420&h=420&q=90
Claudio Lozano,http://mbnecuador.com/mbnecuador/releases/claudio-lozano/,Bachata,http://mbnecuador.com/mbnecuador/releases-genre/bachata/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/unnamed-7.jpg&a=c&w=420&h=420&q=90
3VOL,http://mbnecuador.com/mbnecuador/releases/3vol/,Rock Fusión,http://mbnecuador.com/mbnecuador/releases-genre/rock-fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/10253928_975923662426874_4602515089529657841_n-1.jpg&a=c&w=420&h=420&q=90
Papá Chango,http://mbnecuador.com/mbnecuador/releases/9504/,Cumbia,http://mbnecuador.com/mbnecuador/releases-genre/cumbia/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/Sin-título-1-2.jpg&a=c&w=420&h=420&q=90
Juanita Burbano,http://mbnecuador.com/mbnecuador/releases/juanita-burbano/,Rockola,http://mbnecuador.com/mbnecuador/releases-genre/rockola/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/JUANITA-BURBANO.jpg&a=c&w=420&h=420&q=90
Seven  VID,http://mbnecuador.com/mbnecuador/releases/seven-vid/,Música Gospel,http://mbnecuador.com/mbnecuador/releases-genre/musica-gospel/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/7vid.jpg&a=c&w=420&h=420&q=90
BLAZE,http://mbnecuador.com/mbnecuador/releases/blaze/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/BLAZE-ANTOLOGIA.jpg&a=c&w=420&h=420&q=90
Lu Miranda,http://mbnecuador.com/mbnecuador/releases/lu-miranda-2/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/07/11668009_10153298846331187_298298238_n.jpg&a=c&w=420&h=420&q=90
JuanMa Guzmán,http://mbnecuador.com/mbnecuador/releases/juanma-guzman/,Electro,http://mbnecuador.com/mbnecuador/releases-genre/electro/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/04/11065486_10206286713749134_1547980875_o.jpg&a=c&w=420&h=420&q=90
Paulina Tamayo,http://mbnecuador.com/mbnecuador/releases/paulina-tamayo/,Nacional Tradicional,http://mbnecuador.com/mbnecuador/releases-genre/musica-nacional-tradicional/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/AFAC7AE6-7A37-4BFE-AE7D-3E60907AFBA3CBE0F9F3-CBFE-4492-BC13-8B4A6C0F87D5.jpg&a=c&w=420&h=420&q=90
NATIVO,http://mbnecuador.com/mbnecuador/releases/nativo/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/COVER-MI-NENA.jpg&a=c&w=420&h=420&q=90
Gabo el Magico,http://mbnecuador.com/mbnecuador/releases/gabo-el-magico/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/diseno-adicto-de-ti-remix-1.jpg&a=c&w=420&h=420&q=90
Limón Francés,http://mbnecuador.com/mbnecuador/releases/limon-frances/,Flamengo,http://mbnecuador.com/mbnecuador/releases-genre/flamengo/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/limon-frances-1.jpg&a=c&w=420&h=420&q=90
Wilson Andino,http://mbnecuador.com/mbnecuador/releases/wilson-andino/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/05/PORTADA-CONTRA-CD-WA.jpg&a=c&w=420&h=420&q=90
MADBRAIN,http://mbnecuador.com/mbnecuador/releases/madbrain/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/11059917_1016692151705018_2962210820061501798_n.jpg&a=c&w=420&h=420&q=90
ANDRÉ,http://mbnecuador.com/mbnecuador/releases/andre/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/FOTO-WEB.jpg&a=c&w=420&h=420&q=90
DESENFONCADOS,http://mbnecuador.com/mbnecuador/releases/desenfoncados/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/DESENFOCADOS-1.jpg&a=c&w=420&h=420&q=90
Fernando Lara,http://mbnecuador.com/mbnecuador/releases/fernando-lara/,Merengue Urbano,http://mbnecuador.com/mbnecuador/releases-genre/merengue-urbano/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/unnamed.jpg&a=c&w=420&h=420&q=90
Jose Microfono,http://mbnecuador.com/mbnecuador/releases/jose-microfono/,Trip Hop,http://mbnecuador.com/mbnecuador/releases-genre/trip-hop/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/mic.jpg&a=c&w=420&h=420&q=90
La Vagancia,http://mbnecuador.com/mbnecuador/releases/vagancia/,Cumbia de Barrio,http://mbnecuador.com/mbnecuador/releases-genre/cumbia-de-barrio/,http://mbnecuador.com/mbnecuador/wp-content/themes/eprom_1_4_8/thumb.php?src=http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/06/La-Vagancia-La-Fiesta-No-Termina.jpg&a=c&w=420&h=420&q=90
